review_overall,review_aroma,review_appearance,review_palate,review_taste,cluster
4.0,3.5,4.0,4.0,3.0,542
4.5,4.0,4.5,4.0,4.0,82
2.5,2.5,3.0,3.0,2.5,69
3.5,3.0,4.0,4.0,2.5,-1
4.5,4.5,5.0,4.5,5.0,100
3.5,3.5,3.5,3.0,3.5,30
4.0,4.0,4.0,3.5,4.5,101
4.0,3.5,4.0,3.5,4.0,164
4.0,3.5,4.5,4.0,4.0,71
5.0,4.5,4.0,5.0,4.5,402
4.5,3.5,4.0,4.0,3.5,316
4.5,4.5,4.0,4.5,4.5,153
4.0,4.5,4.0,3.0,4.5,-1
4.0,4.5,4.0,3.5,3.5,301
4.5,4.0,4.0,4.5,4.5,135
3.0,3.5,4.0,2.5,3.0,678
4.5,4.0,4.0,4.5,4.0,192
4.5,3.5,3.5,3.5,4.0,578
3.5,4.0,3.0,4.0,3.0,806
4.0,4.0,4.5,5.0,4.5,354
2.0,2.0,1.5,2.0,2.5,765
2.5,2.0,3.5,3.5,2.5,807
3.0,3.0,3.0,3.0,3.5,590
4.0,5.0,4.5,4.0,4.0,808
5.0,4.5,4.5,4.5,5.0,212
1.0,2.5,4.0,2.5,1.5,809
4.0,4.0,4.0,3.5,4.0,194
4.0,4.0,3.5,4.0,4.5,138
4.0,4.0,5.0,4.5,4.0,489
5.0,4.0,4.5,4.5,5.0,282
4.0,4.5,4.0,4.0,4.0,8
4.0,3.0,4.5,4.0,3.5,760
4.0,4.5,4.0,4.5,4.0,203
5.0,5.0,5.0,5.0,5.0,0
5.0,4.5,4.5,5.0,5.0,495
2.0,1.5,3.0,2.5,2.5,-1
2.5,2.5,3.0,2.5,2.5,613
4.0,3.5,4.5,4.0,4.0,71
2.0,3.0,2.5,3.0,2.0,810
4.5,4.5,4.0,4.5,4.0,1
4.0,4.5,4.0,4.0,3.5,44
3.5,3.5,3.5,4.0,3.5,470
3.5,3.0,4.0,4.0,3.5,11
2.5,4.0,4.0,3.5,3.0,811
4.5,3.5,2.5,4.5,4.0,-1
4.0,3.0,3.5,3.0,3.5,457
4.0,4.5,4.0,4.0,4.0,8
4.5,4.0,4.5,4.0,4.0,82
4.0,4.0,4.0,3.5,4.0,194
3.5,3.5,3.5,3.5,3.0,139
4.5,4.0,4.0,4.5,4.5,135
3.5,4.0,4.0,3.5,3.5,51
5.0,4.5,4.5,5.0,5.0,495
4.0,3.5,3.5,3.5,3.5,13
4.5,4.5,3.5,3.5,4.0,515
4.0,3.5,3.5,4.0,3.5,159
5.0,4.5,4.5,5.0,5.0,495
3.5,3.5,4.0,3.5,3.0,140
4.5,3.5,4.0,4.0,4.0,186
4.0,4.5,4.5,4.5,4.5,371
4.0,4.0,4.0,4.0,4.5,34
4.5,4.0,4.0,3.5,3.0,-1
3.5,3.5,3.5,3.5,4.0,219
4.0,4.0,4.0,4.0,4.5,34
4.0,3.5,4.0,3.5,3.5,123
3.0,2.5,4.0,3.0,4.0,-1
4.0,4.5,4.5,4.0,4.0,46
2.5,4.0,4.0,3.0,3.5,812
4.0,3.5,4.5,4.5,4.0,249
4.0,3.5,4.0,3.5,4.0,164
2.0,4.0,3.5,3.0,2.5,-1
3.0,2.5,4.0,3.0,3.5,296
3.0,4.0,4.0,4.0,4.0,813
4.0,4.0,4.5,3.0,4.5,403
4.5,4.5,4.5,4.0,4.5,60
1.0,2.0,3.0,1.5,1.5,-1
4.5,4.5,4.5,4.0,4.5,60
4.0,4.0,3.5,4.0,4.0,35
4.0,5.0,4.5,4.5,5.0,814
4.5,4.0,3.5,4.0,4.5,336
3.0,4.0,4.0,4.0,3.5,73
1.0,3.0,3.5,2.0,1.0,-1
4.0,4.0,4.5,4.5,4.5,191
4.0,2.5,3.5,3.0,3.5,366
2.0,2.0,5.0,2.0,2.0,-1
4.5,4.5,4.0,4.0,4.5,5
4.0,3.5,3.0,3.0,4.0,239
4.0,4.0,4.0,4.0,4.5,34
3.5,2.5,3.0,3.0,3.5,521
4.0,3.5,3.5,4.5,3.5,815
4.0,4.0,4.0,4.0,4.0,49
4.0,4.5,4.0,3.5,4.0,21
4.5,4.5,5.0,5.0,5.0,733
4.5,4.5,4.0,4.5,5.0,433
3.5,3.5,3.5,3.5,3.5,134
4.5,3.5,3.5,4.0,4.5,527
4.5,2.5,3.5,3.0,3.0,-1
4.0,3.5,3.5,3.5,3.5,13
5.0,5.0,4.5,4.5,4.5,367
3.5,1.5,2.0,1.5,2.0,-1
4.0,4.0,4.0,4.0,4.0,49
4.0,4.0,3.5,4.0,4.5,138
4.5,3.0,3.0,4.5,5.0,-1
3.5,4.0,4.5,4.5,3.5,769
4.0,4.0,3.5,4.0,4.0,35
3.0,2.5,4.0,2.0,2.5,816
4.0,4.5,4.0,4.5,4.5,148
4.0,4.0,4.0,4.0,4.0,49
3.0,3.5,4.0,2.0,3.5,-1
4.5,3.0,4.0,4.5,4.5,761
2.0,1.5,4.0,2.5,2.0,817
4.0,4.5,4.0,4.0,4.5,70
4.5,4.5,4.0,5.0,5.0,501
4.0,3.0,4.0,3.5,3.5,107
4.0,3.5,3.5,3.5,3.5,13
2.5,2.5,3.0,3.0,2.5,69
4.0,4.0,4.0,4.5,4.0,122
3.5,4.5,4.0,4.0,4.5,77
4.5,4.5,4.5,4.5,4.5,59
4.5,3.5,4.5,4.0,4.5,303
2.0,2.5,4.0,2.5,2.5,-1
4.0,4.0,4.0,4.0,3.5,38
3.5,2.5,4.0,3.5,3.5,818
5.0,5.0,4.5,5.0,5.0,519
5.0,4.5,4.5,4.5,4.0,471
4.0,4.0,4.0,4.0,4.0,49
4.0,4.0,4.5,4.0,4.5,10
5.0,5.0,4.5,4.5,5.0,155
3.5,3.5,3.5,3.5,3.5,134
4.0,3.5,4.5,3.0,3.0,-1
4.0,4.0,4.5,4.0,4.0,12
1.0,1.5,3.5,1.0,1.0,-1
4.0,4.0,4.5,4.0,4.0,12
4.0,4.0,4.0,4.0,4.5,34
4.5,4.5,4.0,4.5,4.5,153
4.0,3.0,3.0,3.0,2.0,819
4.0,4.0,4.0,3.5,4.0,194
3.5,3.5,3.5,3.5,3.5,134
4.5,4.0,3.5,4.0,5.0,820
2.5,2.5,2.5,2.0,2.0,-1
3.5,3.5,3.5,4.0,3.5,470
4.5,4.5,4.0,4.0,4.0,7
4.5,4.5,5.0,4.5,5.0,100
4.0,3.5,4.0,4.0,4.0,124
4.0,4.0,4.0,3.5,4.0,194
5.0,4.5,4.5,5.0,5.0,495
3.5,3.5,3.5,5.0,4.0,-1
4.5,3.5,4.5,4.0,3.5,98
3.5,3.0,3.5,4.0,3.0,821
3.5,3.5,4.0,4.0,4.0,48
4.0,4.0,4.0,4.0,4.0,49
4.0,3.5,4.0,4.0,4.0,124
4.5,4.0,5.0,4.0,4.5,55
3.5,4.0,4.0,4.0,3.5,90
3.5,3.5,3.0,4.0,4.0,47
2.5,1.5,3.0,2.5,2.5,822
3.5,4.0,4.0,4.0,4.0,79
3.5,3.5,3.0,4.0,4.0,47
3.0,4.5,4.5,4.0,4.0,413
3.5,3.5,3.5,3.5,3.5,134
3.5,4.0,3.5,3.0,4.0,434
4.5,3.5,4.5,5.0,4.0,823
2.5,3.0,4.0,3.5,2.5,824
4.0,4.0,4.0,4.0,4.5,34
4.5,4.5,5.0,4.5,5.0,100
4.5,4.0,4.0,4.0,4.0,25
2.0,2.5,3.0,3.0,2.0,643
4.5,3.0,4.0,4.0,4.5,243
3.5,3.5,4.5,4.0,4.0,518
3.0,3.0,3.5,3.0,2.0,-1
2.5,3.0,3.0,2.0,2.0,-1
4.5,4.0,4.0,5.0,4.5,393
4.5,4.0,4.0,4.0,4.0,25
4.0,4.0,4.5,4.0,4.0,12
3.5,4.0,3.5,4.0,3.0,657
4.0,4.0,3.5,4.0,4.0,35
4.5,4.0,4.5,3.5,4.0,666
4.0,4.5,4.0,4.0,4.5,70
4.5,4.5,4.0,4.0,4.5,5
4.0,3.0,3.5,4.0,3.5,268
4.0,3.5,3.0,3.5,4.0,54
2.5,2.0,3.5,2.5,2.5,825
2.0,3.5,3.0,2.0,2.5,-1
3.5,4.0,4.0,4.0,4.5,467
4.5,4.0,4.0,4.0,4.5,131
4.5,4.5,4.0,4.0,4.5,5
3.0,4.0,3.5,2.5,3.5,-1
3.0,4.5,4.5,3.5,4.5,-1
4.0,4.0,5.0,4.0,3.5,826
4.0,4.5,4.0,4.0,4.0,8
4.5,4.0,4.5,4.5,5.0,365
3.5,4.0,4.5,4.0,3.5,230
2.5,4.5,4.5,3.5,3.5,-1
3.5,2.0,2.5,3.5,3.0,-1
3.5,3.5,3.0,3.5,3.5,416
4.0,4.0,3.0,4.0,4.0,528
5.0,4.0,4.5,4.5,5.0,282
3.0,3.0,3.5,3.5,3.5,536
4.5,5.0,4.5,4.5,5.0,36
3.5,4.5,4.0,3.5,3.5,40
4.5,4.5,3.5,4.0,4.5,215
4.0,4.0,4.0,4.0,4.0,49
3.0,3.5,3.5,3.0,2.5,216
4.5,4.0,4.0,3.5,4.0,125
4.0,3.5,3.5,3.5,4.0,150
4.0,3.5,4.0,4.0,4.0,124
4.0,3.0,3.5,3.5,4.5,-1
2.5,3.5,3.0,3.0,3.0,827
4.0,4.0,4.5,4.5,4.0,57
4.0,4.0,3.5,4.0,4.5,138
4.0,4.5,3.5,4.5,4.5,828
4.5,4.5,5.0,4.5,5.0,100
4.5,4.0,4.0,3.5,4.0,125
2.5,4.0,3.0,3.5,3.5,-1
3.0,3.5,3.5,3.5,3.0,478
3.5,3.5,4.0,4.0,3.0,829
3.0,4.0,4.0,4.0,4.5,830
4.0,3.0,3.0,4.0,3.5,323
3.5,3.5,4.0,4.0,4.5,777
3.5,4.5,4.0,3.0,3.0,715
4.0,3.0,3.5,3.0,3.5,457
2.0,4.0,4.0,1.5,2.5,-1
3.0,4.0,3.5,4.0,4.0,332
4.5,3.5,4.0,4.0,4.5,61
3.0,3.0,3.0,3.0,3.0,92
5.0,4.5,4.0,4.0,4.5,141
2.5,3.0,3.5,3.0,3.0,831
4.0,4.5,4.0,4.0,4.5,70
4.0,4.0,4.0,4.0,4.0,49
4.0,4.0,4.0,4.0,4.0,49
3.5,4.5,4.0,4.0,4.5,77
4.0,4.5,4.0,4.0,4.0,8
3.5,3.5,4.0,4.0,4.0,48
2.0,1.5,2.0,2.5,1.5,632
4.5,4.0,4.5,4.0,4.5,99
3.0,4.0,4.0,3.5,3.5,307
3.5,4.0,3.0,3.0,4.0,545
4.5,5.0,4.5,4.0,4.0,625
4.5,5.0,4.5,4.5,4.5,120
3.0,4.0,4.0,4.0,3.0,706
3.0,2.5,3.0,3.0,3.0,58
3.5,3.5,4.0,2.5,3.5,832
2.0,2.0,2.5,2.5,1.5,476
3.0,4.0,3.0,3.0,3.0,118
3.5,4.0,3.5,4.0,3.5,207
4.0,2.5,4.0,3.5,4.0,-1
4.0,3.5,4.0,3.5,4.0,164
4.0,4.0,4.5,4.0,4.0,12
3.5,3.0,3.5,4.0,3.5,449
2.5,2.0,2.0,2.0,2.5,-1
3.0,3.5,3.5,2.5,3.0,793
4.5,4.0,3.5,4.0,4.0,244
4.0,3.0,4.0,3.5,4.0,616
4.5,4.0,5.0,4.0,4.5,55
4.0,4.5,4.0,4.5,4.5,148
4.0,4.5,4.0,4.0,4.0,8
2.0,2.0,4.0,3.0,3.0,-1
4.0,4.0,3.5,4.0,3.5,167
4.0,4.0,4.5,5.0,3.5,833
4.0,4.5,4.5,3.5,4.0,834
4.5,4.5,4.5,4.5,4.5,59
3.5,3.5,4.0,3.5,3.5,6
4.0,3.5,3.5,3.5,4.0,150
4.5,4.0,4.5,4.5,4.5,136
4.0,4.0,4.0,4.0,4.5,34
4.0,4.0,4.0,3.5,4.0,194
2.0,2.0,2.0,2.0,2.0,520
4.0,3.0,3.5,4.5,3.0,-1
4.0,3.5,4.0,4.0,3.5,16
4.5,4.5,4.0,4.0,4.5,5
4.0,4.0,4.0,4.5,4.0,122
4.5,3.0,4.0,3.0,3.0,381
3.0,2.5,3.0,2.5,2.5,110
3.0,3.0,3.5,2.5,3.0,835
4.0,3.5,3.5,3.5,4.0,150
3.5,3.5,3.5,3.5,4.0,219
4.0,4.0,3.5,3.5,4.0,81
4.5,4.5,4.0,4.0,4.0,7
4.0,3.5,3.5,3.5,4.5,498
3.0,3.0,3.0,3.0,4.5,-1
4.0,4.0,4.0,4.0,4.0,49
5.0,4.0,4.0,4.5,5.0,315
2.0,2.0,4.0,3.0,1.5,836
4.0,4.0,4.0,4.0,4.5,34
4.0,4.0,3.5,3.5,4.5,246
2.5,1.0,1.5,2.0,2.5,-1
4.5,4.5,3.5,3.5,4.5,837
4.0,3.0,4.0,4.5,3.5,838
4.0,3.5,3.5,3.5,4.0,150
4.5,4.0,4.0,4.0,4.5,131
3.5,3.5,4.5,3.0,3.0,547
5.0,2.5,4.0,4.0,4.0,-1
4.0,3.0,3.5,4.0,4.0,247
4.0,4.0,4.0,4.0,4.0,49
4.0,3.5,3.5,3.5,3.5,13
4.0,4.5,3.5,3.5,4.5,839
5.0,4.5,4.0,5.0,5.0,504
3.5,4.0,4.0,2.5,4.0,695
3.5,4.5,4.5,4.0,4.5,154
5.0,4.0,4.5,3.5,4.0,-1
3.0,3.0,3.0,3.0,3.0,92
4.0,4.5,3.5,4.0,4.5,421
3.0,2.5,4.0,3.0,2.5,840
4.5,4.5,4.0,4.0,4.0,7
4.0,3.5,4.0,3.5,3.5,123
3.5,3.5,4.0,4.0,3.5,2
3.5,2.5,3.5,3.5,3.5,453
3.5,3.5,4.5,3.5,3.5,231
4.5,4.0,4.5,4.0,4.0,82
4.0,3.0,3.5,3.5,3.5,412
4.0,4.0,4.5,4.5,4.5,191
4.0,4.0,4.0,4.5,4.0,122
1.5,1.0,1.5,1.5,2.0,-1
2.0,2.0,2.0,2.0,2.0,520
3.5,3.5,3.0,3.0,3.5,226
3.5,4.0,3.5,4.0,3.5,207
5.0,4.0,5.0,4.5,5.0,294
4.0,4.0,4.5,4.5,5.0,722
3.5,3.5,3.5,3.5,3.5,134
4.0,4.0,4.0,4.5,4.0,122
3.0,2.5,2.5,3.0,3.0,742
3.5,3.0,4.0,4.0,3.5,11
5.0,4.5,4.0,4.5,4.5,241
3.5,3.0,2.5,3.0,3.0,644
4.5,4.5,4.5,3.5,4.5,45
4.5,4.0,4.0,4.0,4.0,25
4.0,5.0,4.0,4.5,4.0,417
4.0,4.0,4.0,4.0,3.5,38
3.5,3.0,3.5,3.5,3.0,75
4.0,4.0,4.0,4.0,4.0,49
4.5,4.5,4.5,4.5,4.5,59
4.0,4.0,4.0,4.0,4.5,34
3.5,3.5,3.5,4.0,4.0,322
3.5,4.0,4.5,4.0,4.0,93
4.0,4.0,4.5,4.0,4.0,12
4.5,4.0,4.0,4.0,4.5,131
4.0,4.5,3.0,3.5,4.0,841
4.0,4.0,4.0,4.0,4.0,49
3.0,4.0,4.5,3.0,4.0,-1
3.5,3.5,3.5,3.5,4.0,219
4.0,3.5,4.5,4.0,4.0,71
4.0,4.5,4.0,3.5,4.0,21
4.5,4.0,4.5,4.5,4.5,136
3.5,3.0,4.5,3.5,3.5,382
3.5,3.5,3.0,3.0,3.0,490
3.5,4.5,5.0,3.0,3.0,-1
3.0,3.5,3.5,3.5,4.0,275
4.0,3.5,3.5,3.5,4.0,150
4.0,4.0,5.0,4.5,4.5,740
3.0,4.0,4.0,4.0,3.0,706
4.0,4.5,4.0,4.5,4.0,203
3.5,3.5,3.5,3.5,3.5,134
3.5,3.5,4.0,3.5,3.5,6
3.0,3.0,3.5,3.5,3.5,536
3.0,2.0,2.0,2.0,2.0,842
3.0,3.5,2.0,3.0,3.5,-1
1.5,3.0,3.5,3.5,2.0,843
2.5,2.5,2.5,3.0,3.0,197
4.0,3.0,3.5,3.5,3.5,412
3.0,3.5,4.0,4.0,3.5,72
3.5,4.0,3.5,3.5,3.0,103
4.0,4.0,4.0,3.5,4.0,194
4.5,3.5,3.0,3.0,3.5,-1
4.0,4.0,3.5,4.0,3.5,167
2.0,2.0,2.0,2.5,3.0,-1
4.0,4.5,4.0,4.0,4.5,70
3.5,3.5,3.0,3.0,3.0,490
4.5,5.0,4.5,5.0,5.0,428
4.0,3.5,3.0,3.0,4.0,239
3.0,2.5,4.5,3.0,2.5,-1
4.0,4.5,4.0,3.5,4.0,21
4.5,4.0,4.0,4.5,4.0,192
4.0,4.0,4.0,4.0,4.5,34
3.5,3.0,3.5,3.5,3.5,14
3.5,2.5,3.0,3.0,2.5,844
4.5,5.0,4.5,4.5,5.0,36
3.5,3.0,3.5,4.0,4.0,622
4.0,3.5,4.0,4.0,4.0,124
4.0,3.0,5.0,4.0,4.0,-1
3.5,4.0,3.5,4.5,4.0,845
3.5,2.5,4.0,4.0,3.5,571
3.5,3.0,3.0,4.0,3.5,166
4.5,4.0,4.5,4.5,4.5,136
3.5,3.5,4.0,4.0,3.0,829
3.5,4.0,3.0,3.5,4.0,546
4.0,4.5,4.5,4.0,4.0,46
3.5,3.5,3.0,3.5,3.0,115
4.5,4.0,4.0,4.0,4.5,131
4.0,3.5,4.0,4.0,4.0,124
3.5,3.5,4.0,4.0,3.5,2
4.0,3.5,4.0,4.0,4.5,142
2.0,1.5,3.5,2.5,2.0,-1
4.5,3.0,4.0,4.0,3.5,441
3.5,4.0,4.0,4.0,4.0,79
4.0,4.0,4.0,4.0,4.5,34
2.5,2.0,2.5,2.5,2.5,846
4.0,4.0,4.5,4.0,4.0,12
5.0,4.0,4.0,4.0,4.5,171
4.0,3.0,3.0,3.5,4.0,224
4.5,3.5,4.0,4.0,4.0,186
5.0,5.0,5.0,4.5,5.0,503
3.0,3.0,2.5,3.0,2.5,618
4.0,3.5,4.0,3.5,4.0,164
4.0,4.0,4.0,4.0,4.5,34
4.0,4.0,4.0,5.0,5.0,411
5.0,3.5,4.5,5.0,5.0,-1
2.5,4.0,3.0,2.5,3.0,-1
4.5,3.0,3.0,4.0,4.0,692
4.0,4.0,4.5,4.0,4.5,10
4.0,4.0,4.0,4.0,4.5,34
4.0,4.5,4.5,4.0,4.5,9
4.0,4.5,4.5,4.0,4.5,9
4.0,4.0,3.5,4.0,4.5,138
5.0,4.5,4.5,4.5,4.0,471
4.0,3.5,4.0,4.0,4.0,124
3.5,3.5,4.0,4.0,4.0,48
5.0,4.5,5.0,5.0,5.0,126
4.5,3.5,4.5,4.0,4.5,303
4.5,5.0,4.5,4.5,5.0,36
3.0,3.0,3.5,3.0,3.0,80
4.5,4.0,4.0,3.5,4.0,125
3.5,4.0,4.5,3.5,3.5,436
3.5,4.0,5.0,4.0,3.5,847
4.0,4.0,4.5,4.5,4.0,57
4.0,3.5,4.0,4.0,3.5,16
4.0,4.5,4.0,4.0,4.0,8
3.5,3.0,4.0,3.5,3.5,255
4.0,3.5,3.0,4.0,3.5,222
3.0,3.5,4.5,4.0,3.5,848
4.5,4.0,5.0,4.0,4.0,849
4.0,4.0,4.0,4.0,4.5,34
4.5,3.5,4.0,4.0,3.5,316
3.5,3.0,3.0,3.0,3.5,29
4.5,4.0,4.0,4.5,4.0,192
3.0,3.5,4.5,3.5,3.5,190
4.0,3.5,4.5,4.0,4.0,71
3.5,4.0,4.5,4.0,4.0,93
5.0,4.0,4.0,4.0,4.0,343
3.5,4.0,4.0,3.5,4.0,89
4.5,4.5,4.0,4.5,4.5,153
4.0,3.5,3.0,3.0,3.5,850
2.0,3.0,3.0,2.0,3.0,851
4.0,3.5,4.0,4.0,4.0,124
4.0,4.0,4.0,4.0,4.5,34
4.0,3.5,4.0,4.0,3.5,16
4.5,5.0,4.5,5.0,4.5,481
4.5,4.0,4.0,4.0,4.0,25
3.0,4.0,3.0,3.5,3.5,283
3.5,3.0,3.5,3.5,4.0,144
4.0,4.0,4.5,3.5,4.0,94
2.5,2.0,3.0,3.0,2.5,852
3.0,3.5,3.5,4.0,3.5,708
5.0,4.0,4.5,5.0,4.5,608
2.0,3.5,3.0,1.5,1.5,-1
4.0,3.5,4.0,4.0,4.0,124
3.5,3.5,3.5,3.0,3.0,128
3.5,4.0,4.0,4.0,3.5,90
4.5,4.0,4.0,4.0,4.5,131
3.5,2.5,3.0,3.0,3.0,510
3.0,3.5,4.0,3.5,3.5,384
4.0,4.0,4.5,4.0,4.5,10
3.5,3.0,3.0,3.5,3.5,482
4.5,3.5,4.0,4.0,4.0,186
4.5,4.0,4.5,4.0,4.5,99
2.5,3.0,4.0,3.0,2.5,440
4.0,5.0,4.5,4.5,5.0,814
4.0,4.0,4.0,4.0,4.0,49
3.5,2.5,3.0,3.5,3.0,111
4.5,3.5,4.5,4.5,4.5,594
3.0,4.5,4.0,3.0,3.0,853
5.0,4.5,4.5,4.5,5.0,212
4.5,3.5,3.5,3.0,4.0,-1
4.0,4.0,4.5,4.0,4.0,12
2.0,2.0,2.5,3.0,2.0,854
3.5,4.0,4.0,4.0,3.5,90
4.5,4.0,3.5,4.0,4.0,244
4.0,2.5,4.0,4.0,3.5,855
4.0,3.5,3.5,3.0,3.5,265
4.5,3.0,4.0,4.0,4.5,243
5.0,5.0,5.0,5.0,5.0,0
3.0,4.0,3.5,3.5,3.0,750
3.0,3.0,4.0,3.0,2.5,456
4.0,4.0,5.0,5.0,4.0,-1
3.0,3.0,3.5,3.5,3.5,536
3.0,3.0,3.5,3.5,2.5,544
4.0,4.0,4.0,4.0,4.0,49
4.5,4.0,4.0,4.5,4.5,135
4.0,4.0,4.0,4.0,4.5,34
3.5,4.0,4.5,4.0,4.0,93
3.0,3.5,3.5,3.0,3.5,106
4.0,4.0,4.0,4.0,4.0,49
3.0,3.5,3.0,3.0,2.5,856
4.0,3.5,4.0,4.0,4.0,124
4.0,3.5,4.0,3.5,4.0,164
3.5,3.0,3.5,3.5,3.5,14
4.0,4.0,4.0,4.0,4.0,49
4.5,4.5,4.0,4.5,5.0,433
2.0,2.5,2.5,2.5,2.0,499
3.5,3.0,3.5,3.0,3.0,570
3.0,3.5,5.0,4.0,3.5,-1
4.0,4.0,4.0,3.5,4.0,194
4.5,4.0,3.5,4.0,4.5,336
4.0,4.0,3.5,4.0,3.5,167
5.0,4.5,4.0,5.0,5.0,504
2.0,2.0,2.0,2.0,2.0,520
2.5,2.5,3.5,3.0,3.0,857
4.0,4.0,4.5,4.0,4.5,10
4.0,4.0,3.5,3.5,3.5,278
4.5,5.0,5.0,4.0,4.0,858
2.0,3.0,2.5,2.5,2.0,859
4.0,3.0,4.0,3.0,3.5,548
4.0,4.0,5.0,4.5,4.5,740
3.5,3.5,4.0,4.0,4.0,48
4.5,5.0,4.0,4.0,4.5,263
4.5,4.5,4.0,4.0,4.5,5
3.5,4.5,3.0,4.0,3.5,566
3.5,3.0,4.0,3.5,3.5,255
4.0,4.0,4.5,4.0,4.5,10
3.5,3.5,3.0,3.5,3.5,416
4.5,4.0,5.0,4.0,5.0,64
4.5,4.5,4.0,4.0,4.5,5
3.0,2.5,4.0,4.0,3.0,860
4.0,3.0,3.5,4.0,3.0,861
3.5,2.5,3.5,3.5,4.0,-1
3.5,4.0,4.0,4.5,3.5,379
4.0,3.5,4.0,3.5,3.5,123
4.0,3.5,4.0,3.5,3.5,123
5.0,3.5,3.5,4.5,4.5,-1
4.5,3.5,4.5,4.0,4.0,273
4.0,3.0,3.5,4.0,3.5,268
4.0,4.5,5.0,4.0,4.0,567
5.0,4.0,5.0,4.5,4.5,438
4.0,4.0,4.0,4.0,4.0,49
3.5,3.5,4.0,3.5,3.5,6
4.5,3.5,4.0,3.5,4.0,264
3.5,3.5,4.0,3.5,3.5,6
4.0,5.0,4.0,3.5,4.0,356
4.0,4.0,3.5,3.5,3.5,278
4.5,4.0,4.5,4.5,4.5,136
4.5,4.5,4.0,5.0,5.0,501
4.0,3.5,3.0,3.5,4.0,54
4.5,3.5,4.0,4.5,4.5,74
4.5,4.0,4.0,4.0,4.0,25
4.0,4.0,4.0,4.0,4.0,49
4.5,4.5,3.5,3.5,5.0,862
4.5,4.0,4.0,4.0,5.0,252
4.0,3.5,4.0,3.5,4.0,164
3.0,3.0,4.0,3.0,3.0,28
4.5,5.0,4.5,4.5,4.5,120
4.0,5.0,4.0,4.0,4.0,667
4.0,4.0,4.0,4.5,4.0,122
4.5,4.0,4.0,4.0,3.5,163
4.0,4.0,4.0,4.0,4.0,49
4.0,4.0,4.5,4.0,3.5,236
4.0,3.5,4.0,3.5,4.0,164
3.5,4.0,4.0,4.0,4.0,79
3.5,3.5,2.5,3.5,4.0,-1
4.0,3.5,4.0,3.5,4.0,164
2.5,2.5,3.0,3.0,2.0,385
4.5,4.5,4.0,4.5,4.0,1
2.0,2.5,4.0,3.0,3.0,688
4.0,4.0,2.5,4.5,4.0,-1
5.0,4.0,4.5,5.0,5.0,132
3.5,3.5,4.0,2.5,3.5,832
4.0,4.5,4.0,4.0,4.5,70
3.0,3.5,3.5,3.0,4.0,647
3.5,2.5,3.0,3.0,4.0,-1
4.5,4.0,4.5,4.5,4.5,136
4.0,4.0,4.5,4.5,3.5,353
3.0,4.0,3.0,3.0,3.0,118
2.0,2.5,3.0,2.0,1.5,-1
4.0,4.5,4.0,4.5,4.5,148
4.0,5.0,4.5,4.0,5.0,648
4.0,3.5,4.0,4.0,4.0,124
4.5,3.5,4.0,4.0,4.0,186
4.0,4.0,4.0,4.0,4.0,49
4.0,2.5,3.0,3.0,3.0,387
4.5,4.5,4.5,5.0,4.0,347
4.0,4.0,4.5,4.0,4.5,10
4.0,3.0,4.0,4.5,4.0,112
4.0,3.0,1.5,2.0,2.0,-1
4.0,4.0,4.0,4.0,3.5,38
4.0,4.0,4.0,4.5,4.0,122
4.0,4.0,4.0,4.0,4.0,49
4.0,3.5,4.5,4.0,4.5,450
4.5,3.5,4.0,5.0,4.0,863
4.0,4.0,4.5,3.5,4.5,451
3.5,3.5,3.5,4.0,3.5,470
4.0,4.0,3.5,3.5,4.0,81
3.5,4.0,3.0,4.0,3.5,864
4.0,4.0,3.0,3.5,4.5,193
4.0,3.5,3.0,4.0,4.0,187
4.0,4.0,4.0,4.0,4.5,34
3.5,4.0,4.0,4.0,3.5,90
4.5,4.5,4.5,4.5,4.5,59
4.0,2.5,3.0,3.5,2.5,-1
4.0,4.5,4.5,4.0,4.0,46
3.0,4.0,4.0,4.0,4.5,830
3.5,3.0,4.0,3.5,4.0,865
4.0,3.5,4.0,3.5,4.0,164
4.0,3.0,3.5,3.0,3.0,439
4.0,3.0,3.0,3.5,3.5,575
4.0,4.5,3.0,4.0,4.0,543
4.0,3.5,4.0,4.0,3.5,16
4.0,4.0,4.0,4.0,4.5,34
4.0,3.5,4.0,4.0,4.5,142
3.0,4.0,4.0,3.5,4.0,866
4.5,4.0,4.0,4.0,4.0,25
5.0,4.5,4.5,4.5,4.0,471
2.5,4.0,4.0,3.0,2.5,867
3.0,3.0,3.0,1.5,3.5,-1
2.5,2.5,2.5,3.0,2.0,400
4.0,4.0,4.0,4.0,4.5,34
3.5,2.5,3.0,3.5,2.5,868
4.5,4.0,4.0,4.5,4.5,135
4.5,4.5,4.0,4.5,4.5,153
4.5,4.5,4.0,4.0,4.5,5
4.0,4.5,4.0,4.0,4.5,70
3.5,3.5,3.5,4.5,4.5,-1
2.5,1.5,2.0,2.0,2.5,704
5.0,4.0,4.5,4.0,4.5,33
4.5,4.5,4.0,4.0,5.0,734
5.0,5.0,4.5,5.0,4.5,266
4.0,3.5,4.0,3.0,4.0,592
3.0,2.5,3.5,2.5,2.5,511
3.0,4.0,3.5,3.0,3.5,869
4.5,4.0,4.0,3.5,4.0,125
3.5,4.0,4.0,3.5,3.5,51
3.0,3.0,3.0,3.5,4.0,870
4.0,4.5,4.0,4.0,4.0,8
4.5,4.5,4.0,4.5,4.5,153
4.5,4.5,4.5,4.5,4.5,59
